state_ID,year,biofuel,biomass,geo,hydro,solar,wind,total
ME,1976,0,38004,0,32095,0,0,70099
ME,1977,0,41017,0,31672,0,0,72689
ME,1978,0,45596,0,29293,0,0,74889
ME,1979,0,48018,0,28878,0,0,76896
ME,1980,0,96018,0,25106,0,0,121124
ME,1981,12,99961,0,29834,0,0,129795
ME,1982,0,96140,0,30770,0,0,126910
ME,1983,0,109362,0,30891,0,0,140252
ME,1984,0,108141,0,31187,0,0,139329
ME,1985,0,107924,0,28118,0,0,136042
ME,1986,0,91360,0,31411,0,0,122771
ME,1987,0,88489,0,27888,0,0,116377
ME,1988,0,91780,0,26248,0,0,118029
ME,1989,0,118406,0,35941,78,0,154425
ME,1990,0,108995,0,42550,85,0,151630
ME,1991,0,117335,0,39837,90,0,157261
ME,1992,0,122617,0,36327,91,0,159035
ME,1993,0,124594,0,33461,98,0,158153
ME,1994,0,120409,0,36217,110,0,156736
ME,1995,0,126184,0,34586,116,0,160885
ME,1996,0,124116,0,42987,114,0,167218
ME,1997,0,124454,0,37256,117,0,161828
ME,1998,0,113231,0,37892,117,0,151240
ME,1999,0,120655,5,38408,117,0,159186
ME,2000,0,126280,5,36630,110,0,163025
ME,2001,3,118708,6,27332,103,0,146148
ME,2002,4,112129,7,28157,96,0,140389
ME,2003,3,100126,9,32123,89,0,132348
ME,2004,7,102313,10,34357,96,0,136776
ME,2005,404,119065,11,40905,97,0,160078
ME,2006,627,110410,13,42435,109,0,152966
ME,2007,892,118454,16,36948,116,979,156513
ME,2008,4188,141367,49,43923,127,1297,186763
ME,2009,5310,109305,61,41106,127,2915,153514
ME,2010,4936,121675,70,37174,139,4870,163928
ME,2011,5223,121039,68,38660,141,6866,166773
ME,2012,5290,118384,72,35519,194,8440,162610
ME,2013,6684,124043,72,33970,265,9996,168346
ME,2014,6741,118906,72,34457,271,10436,164143
ME,2015,7223,124811,72,31317,323,12075,168598
ME,2016,8243,106458,72,27693,419,15391,150033
ME,2017,7553,106638,72,31221,578,21493,160001
ME,2018,6416,108133,72,29689,766,21707,160367
ME,2019,6235,0,0,0,0,0,0
NY,1960,0,59263,0,130051,0,0,189314
NY,1961,0,57453,0,193379,0,0,250832
NY,1962,0,57324,0,220654,0,0,277979
NY,1963,0,57158,0,202901,0,0,260059
NY,1964,0,56954,0,190456,0,0,247409
NY,1965,0,58111,0,204632,0,0,262743
NY,1966,0,58726,0,229856,0,0,288582
NY,1967,0,57118,0,244545,0,0,301664
NY,1968,0,60128,0,260179,0,0,320307
NY,1969,0,61503,0,278145,0,0,339647
NY,1970,0,62607,0,262884,0,0,325491
NY,1971,0,60153,0,266456,0,0,326609
NY,1972,0,59513,0,288472,0,0,347985
NY,1973,0,59618,0,305067,0,0,364685
NY,1974,0,62124,0,300864,0,0,362988
NY,1975,0,60171,0,294729,0,0,354900
NY,1976,0,69291,0,299209,0,0,368500
NY,1977,0,74209,0,267952,0,0,342161
NY,1978,0,84713,0,270151,0,0,354864
NY,1979,0,94177,0,274181,0,0,368358
NY,1980,0,129655,0,275016,0,0,404671
NY,1981,0,143253,0,270643,0,0,413896
NY,1982,0,130211,0,267231,0,0,397442
NY,1983,0,158213,0,277676,0,0,435889
NY,1984,0,129571,0,279993,0,0,409565
NY,1985,0,131497,0,284044,0,0,415540
NY,1986,0,118753,0,310381,0,0,429134
NY,1987,0,110609,0,289431,0,0,400041
NY,1988,0,116471,0,249157,0,0,365628
NY,1989,0,119813,50,258900,259,0,379021
NY,1990,0,97387,73,293214,276,0,390950
NY,1991,0,95097,95,283568,292,0,379052
NY,1992,0,104515,117,290162,314,0,395108
NY,1993,287,117581,137,303531,337,0,421586
NY,1994,711,122702,154,286695,397,0,409947
NY,1995,2269,124868,174,268042,451,0,393535
NY,1996,1913,141121,213,299356,514,0,441204
NY,1997,1843,179526,236,312702,538,0,493002
NY,1998,1368,160398,296,298933,553,0,460180
NY,1999,1182,166341,310,253117,559,0,420327
NY,2000,1307,175442,310,254103,553,106,430513
NY,2001,447,111573,328,238527,555,212,351195
NY,2002,451,107841,358,254812,570,830,364411
NY,2003,2004,112173,481,245720,585,417,359376
NY,2004,24556,140770,538,240280,680,1166,383435
NY,2005,8716,113952,627,257799,849,1030,374257
NY,2006,22913,122105,678,271232,1025,6501,401540
NY,2007,29232,132654,739,249596,1160,8238,392388
NY,2008,41607,150944,812,263330,1348,12324,428758
NY,2009,46720,115680,950,269523,1475,22119,409748
NY,2010,54788,129646,1070,248502,1735,25328,406281
NY,2011,59853,138123,1283,272019,2134,27478,441037
NY,2012,58943,133939,1185,234593,3231,28468,401415
NY,2013,59252,141425,1185,238270,3860,33770,418510
NY,2014,60956,146615,1185,248086,5298,37740,438924
NY,2015,60367,161309,1185,242429,7731,37061,449716
NY,2016,63289,157983,1185,248232,10677,36376,454453
NY,2017,65079,160469,1185,277725,13922,38105,491405
NY,2018,66451,165245,1185,269752,17694,36401,490276
NY,2019,66151,0,0,0,0,0,0
NC,1960,0,73725,0,53782,0,0,127507
NC,1961,0,70411,0,50281,0,0,120692
NC,1962,0,69423,0,57979,0,0,127402
NC,1963,0,70745,0,45736,0,0,116481
NC,1964,0,69084,0,62661,0,0,131745
NC,1965,0,67314,0,56294,0,0,123608
NC,1966,0,68730,0,45605,0,0,114335
NC,1967,0,66084,0,52532,0,0,118616
NC,1968,0,68041,0,49104,0,0,117146
NC,1969,0,67728,0,51767,0,0,119495
NC,1970,0,65900,0,45896,0,0,111796
NC,1971,0,66148,0,62001,0,0,128148
NC,1972,0,68940,0,66816,0,0,135756
NC,1973,0,68892,0,73898,0,0,142789
NC,1974,0,67660,0,71948,0,0,139607
NC,1975,0,66411,0,73417,0,0,139828
NC,1976,0,78341,0,58632,0,0,136973
NC,1977,0,91398,0,55167,0,0,146565
NC,1978,0,102371,0,56802,0,0,159172
NC,1979,0,109678,0,81961,0,0,191639
NC,1980,0,78918,0,56992,0,0,135910
NC,1981,127,77650,0,30631,0,0,108282
NC,1982,61,86826,0,56538,0,0,143364
NC,1983,23,85048,0,64610,0,0,149658
NC,1984,265,93651,0,66493,0,0,160144
NC,1985,790,94794,0,42766,0,0,137560
NC,1986,0,87782,0,26330,0,0,114112
NC,1987,0,81741,0,53146,0,0,134887
NC,1988,0,85442,0,29871,0,0,115314
NC,1989,0,94410,111,72984,156,0,167662
NC,1990,0,97501,123,70936,161,0,168721
NC,1991,419,76354,134,61052,162,0,137701
NC,1992,270,100004,144,59657,163,0,159968
NC,1993,271,105849,153,51412,164,0,157578
NC,1994,1033,113339,141,74196,164,0,187840
NC,1995,98,111566,151,56931,162,0,168810
NC,1996,2739,112242,160,61546,164,0,174111
NC,1997,2766,109801,171,57457,156,0,167585
NC,1998,3382,104168,177,58512,152,0,163009
NC,1999,2901,104616,200,37674,142,0,142632
NC,2000,3276,107174,200,32009,127,0,139510
NC,2001,4524,104714,225,26821,111,0,131872
NC,2002,5567,94923,245,35525,100,0,130792
NC,2003,7303,115541,319,72910,85,0,188855
NC,2004,7831,92753,346,54439,89,0,147627
NC,2005,2205,93008,396,53960,116,0,147480
NC,2006,3230,101157,459,38079,160,0,139856
NC,2007,4728,87192,556,29495,176,0,117419
NC,2008,24502,136380,663,29894,269,0,167205
NC,2009,31402,128262,826,50471,343,0,179903
NC,2010,32538,142071,931,46405,429,0,189835
NC,2011,32951,149240,903,37828,582,0,188554
NC,2012,33815,148190,967,35475,1974,0,186606
NC,2013,36677,157380,967,65838,4155,0,228340
NC,2014,35725,155000,967,45230,7898,0,209096
NC,2015,37124,147848,967,44191,13871,0,206877
NC,2016,41209,147168,967,40779,33398,58,222370
NC,2017,42422,153523,967,35175,49099,4337,243102
NC,2018,41539,149086,967,60136,57835,4941,272966
NC,2019,41607,0,0,0,0,0,0
MD,1960,0,23838,0,14609,0,0,38447
MD,1961,0,23591,0,12132,0,0,35723
MD,1962,0,23878,0,12124,0,0,36002
MD,1963,0,25283,0,10175,0,0,35457
MD,1964,0,25807,0,11633,0,0,37440
MD,1965,0,27094,0,11925,0,0,39019
MD,1966,0,28335,0,13767,0,0,42103
MD,1967,0,29439,0,20060,0,0,49500
MD,1968,0,31024,0,16728,0,0,47752
MD,1969,0,31321,0,14193,0,0,45515
MD,1970,0,31772,0,20009,0,0,51782
MD,1971,0,30687,0,18576,0,0,49264
MD,1972,0,32430,0,23688,0,0,56117
MD,1973,0,32570,0,22490,0,0,55059
MD,1974,0,31819,0,20562,0,0,52381
MD,1975,0,31785,0,24049,0,0,55834
MD,1976,0,34710,0,21663,0,0,56373
MD,1977,0,38515,0,21053,0,0,59569
MD,1978,0,41272,0,17981,0,0,59254
MD,1979,0,43645,0,22684,0,0,66329
MD,1980,0,32634,0,13189,0,0,45823
MD,1981,75,30545,0,14902,0,0,45447
MD,1982,1,37581,0,14018,0,0,51599
MD,1983,1,33512,0,18573,0,0,52085
MD,1984,1,38974,0,21113,0,0,60086
MD,1985,5,39233,0,15919,0,0,55151
MD,1986,4,35052,0,19597,0,0,54649
MD,1987,0,30957,0,16796,0,0,47753
MD,1988,0,32536,0,13705,0,0,46241
MD,1989,0,36827,65,18548,40,0,55480
MD,1990,0,26519,72,23913,41,0,50546
MD,1991,0,26869,78,14686,41,0,41675
MD,1992,0,27672,85,18871,45,0,46672
MD,1993,0,32028,90,17095,49,0,49263
MD,1994,0,32125,83,20730,51,0,52990
MD,1995,265,37066,89,14870,51,0,52076
MD,1996,224,40674,94,25410,51,0,66229
MD,1997,255,36802,100,16222,51,0,53175
MD,1998,210,34768,104,17740,49,0,52661
MD,1999,214,36161,118,14564,47,0,50889
MD,2000,238,36287,118,17674,44,0,54124
MD,2001,29,20873,132,12229,42,0,33276
MD,2002,3060,24043,144,16897,40,0,41124
MD,2003,25,27134,187,26801,38,0,54160
MD,2004,34,28078,203,25115,63,0,53460
MD,2005,4919,31227,233,17035,68,0,48562
MD,2006,13820,38198,270,20872,74,0,59415
MD,2007,17299,41398,327,16331,80,0,58135
MD,2008,15490,40219,390,19453,103,0,60165
MD,2009,18233,47590,486,18434,136,0,66647
MD,2010,23268,54853,548,16267,214,15,71897
MD,2011,22660,51871,532,24748,556,2630,80337
MD,2012,22579,50600,570,15764,1432,3061,71426
MD,2013,24953,56132,570,16477,2224,3069,78471
MD,2014,24329,55035,570,15364,3449,3078,77495
MD,2015,25584,49076,570,15127,4376,4050,73198
MD,2016,25539,48628,570,12853,6834,4866,73751
MD,2017,25501,47660,570,18108,9348,5172,80858
MD,2018,24353,47304,570,25772,11457,5189,90292
MD,2019,24345,0,0,0,0,0,0
DC,1960,0,123,0,32,0,0,155
DC,1961,0,105,0,58,0,0,163
DC,1962,0,105,0,61,0,0,166
DC,1963,0,105,0,43,0,0,148
DC,1964,0,88,0,50,0,0,138
DC,1965,0,88,0,32,0,0,120
DC,1966,0,88,0,23,0,0,111
DC,1967,0,88,0,24,0,0,112
DC,1968,0,105,0,15,0,0,120
DC,1969,0,105,0,3,0,0,108
DC,1970,0,105,0,8,0,0,113
DC,1971,0,105,0,11,0,0,116
DC,1972,0,105,0,13,0,0,118
DC,1973,0,105,0,8,0,0,114
DC,1974,0,123,0,6,0,0,129
DC,1975,0,123,0,8,0,0,131
DC,1976,0,140,0,5,0,0,146
DC,1977,0,158,0,0,0,0,158
DC,1978,0,193,0,0,0,0,193
DC,1979,0,210,0,0,0,0,210
DC,1980,0,2849,0,0,0,0,2849
DC,1981,0,2312,0,0,0,0,2312
DC,1982,0,3654,0,0,0,0,3654
DC,1983,0,2564,0,0,0,0,2564
DC,1984,1,3226,0,0,0,0,3226
DC,1985,0,3327,0,0,0,0,3327
DC,1986,2,3049,0,0,0,0,3049
DC,1987,3,2229,0,0,0,0,2229
DC,1988,4,2382,0,0,0,0,2382
DC,1989,3,2514,0,0,1,0,2515
DC,1990,0,1282,0,0,1,0,1283
DC,1991,3,1347,0,0,1,0,1347
DC,1992,0,1411,0,0,1,0,1412
DC,1993,0,1945,0,0,1,0,1946
DC,1994,0,1848,0,0,1,0,1849
DC,1995,0,1850,0,0,1,0,1851
DC,1996,0,1921,0,0,1,0,1922
DC,1997,0,1377,0,0,1,0,1378
DC,1998,0,1220,0,0,2,0,1222
DC,1999,0,1257,0,0,2,0,1259
DC,2000,0,1352,0,0,2,0,1354
DC,2001,0,864,0,0,3,0,866
DC,2002,0,878,0,0,3,0,881
DC,2003,0,923,0,0,3,0,926
DC,2004,0,939,0,0,4,0,943
DC,2005,217,258,0,0,6,0,264
DC,2006,568,606,0,0,14,0,620
DC,2007,687,728,0,0,14,0,742
DC,2008,500,545,0,0,20,0,565
DC,2009,571,598,0,0,22,0,620
DC,2010,1009,1038,6,0,80,0,1123
DC,2011,1020,1048,59,0,203,0,1310
DC,2012,809,832,22,0,240,0,1094
DC,2013,870,900,22,0,253,0,1175
DC,2014,969,999,22,0,292,0,1313
DC,2015,1007,1506,22,0,304,0,1831
DC,2016,1086,1876,22,0,295,0,2193
DC,2017,940,1754,22,0,481,0,2257
DC,2018,1059,1989,22,0,651,0,2662
DC,2019,1067,0,0,0,0,0,0
FL,1960,0,32690,0,2990,0,0,35680
FL,1961,0,31611,0,2806,0,0,34417
FL,1962,0,33321,0,2505,0,0,35826
FL,1963,0,35838,0,2775,0,0,38613
FL,1964,0,35983,0,3033,0,0,39016
FL,1965,0,36798,0,3118,0,0,39916
FL,1966,0,39739,0,3022,0,0,42760
FL,1967,0,41567,0,2984,0,0,44550
FL,1968,0,47044,0,2511,0,0,49556
FL,1969,0,48627,0,2862,0,0,51489
FL,1970,0,47974,0,3061,0,0,51035
FL,1971,0,47318,0,2651,0,0,49968
FL,1972,0,51917,0,2472,0,0,54389
FL,1973,0,53820,0,2431,0,0,56250
FL,1974,0,49804,0,2625,0,0,52429
FL,1975,0,47568,0,2438,0,0,50007
FL,1976,0,53819,0,2688,0,0,56507
FL,1977,0,57416,0,2537,0,0,59953
FL,1978,0,62995,0,2363,0,0,65357
FL,1979,0,66926,0,2493,0,0,69419
FL,1980,0,87819,0,2229,0,0,90049
FL,1981,580,81817,0,1881,0,0,83698
FL,1982,849,102795,0,2728,0,0,105523
FL,1983,2880,92271,0,2314,0,0,94585
FL,1984,3955,110474,0,2221,0,0,112695
FL,1985,3790,111939,0,2549,0,0,114488
FL,1986,2516,116654,0,2218,0,0,118872
FL,1987,1179,106526,0,2260,0,0,108785
FL,1988,643,112284,0,2161,0,0,114445
FL,1989,779,205324,1158,2437,24119,0,233039
FL,1990,635,170933,1288,1816,25584,0,199621
FL,1991,791,183237,1400,2745,26362,0,213746
FL,1992,795,200092,1513,2437,27532,0,231574
FL,1993,453,185167,1611,2173,28530,0,217481
FL,1994,367,182190,1521,2831,29387,0,215930
FL,1995,199,186456,1648,2380,29925,0,220410
FL,1996,70,206119,1806,2229,30259,0,240413
FL,1997,119,197033,1948,2464,29982,0,231427
FL,1998,122,171827,2130,2024,29626,0,205607
FL,1999,83,171638,2157,1433,28969,0,204197
FL,2000,154,164155,2157,885,27909,0,195106
FL,2001,100,127398,2444,1526,26770,0,158138
FL,2002,54,144188,2663,1873,25656,0,174380
FL,2003,15,157615,3507,2660,24706,0,188488
FL,2004,33,149032,3849,2657,23957,0,179495
FL,2005,4499,157664,4434,2661,22915,0,187675
FL,2006,6521,162048,5034,2018,22985,0,192085
FL,2007,9433,169327,5908,1527,23160,0,199922
FL,2008,47332,210030,6889,2031,23615,0,242565
FL,2009,59291,239189,8444,2032,23273,0,272937
FL,2010,59495,253868,9516,1731,24638,0,289754
FL,2011,60942,251217,9799,1769,25868,0,288653
FL,2012,64349,248455,10056,1432,27441,0,287384
FL,2013,68834,260909,10056,2425,28428,0,301818
FL,2014,67731,256189,10056,2010,29805,0,298060
FL,2015,70643,251293,10056,2277,30189,0,293815
FL,2016,77103,247496,10056,1611,30909,0,290072
FL,2017,80650,258486,10056,2011,38265,0,308818
FL,2018,80750,251507,10056,2117,53528,0,317209
FL,2019,79331,0,0,0,0,0,0
ID,1960,0,11354,0,66333,0,0,77688
ID,1961,0,10813,0,59590,0,0,70403
ID,1962,0,10825,0,63159,0,0,73984
ID,1963,0,10560,0,62667,0,0,73227
ID,1964,0,11059,0,65833,0,0,76892
ID,1965,0,10361,0,69417,0,0,79778
ID,1966,0,10269,0,71110,0,0,81379
ID,1967,0,10300,0,71952,0,0,82252
ID,1968,0,10659,0,70145,0,0,80804
ID,1969,0,10620,0,65608,0,0,76228
ID,1970,0,11476,0,74260,0,0,85735
ID,1971,0,11181,0,78264,0,0,89445
ID,1972,0,11368,0,81408,0,0,92776
ID,1973,0,11209,0,86007,0,0,97216
ID,1974,0,10332,0,101140,0,0,111472
ID,1975,0,11103,0,106908,0,0,118011
ID,1976,0,13792,0,107589,0,0,121380
ID,1977,0,15540,0,70428,0,0,85968
ID,1978,0,17065,0,102269,0,0,119334
ID,1979,0,18844,0,94885,0,0,113729
ID,1980,0,14646,0,98760,0,0,113407
ID,1981,0,16321,0,99374,0,0,115694
ID,1982,20,16085,0,121177,0,0,137262
ID,1983,71,17969,0,134351,0,0,152320
ID,1984,248,18432,0,137756,0,0,156188
ID,1985,479,18744,0,113491,0,0,132234
ID,1986,525,19410,0,126946,0,0,146356
ID,1987,595,17002,0,84444,0,0,101447
ID,1988,770,17771,0,69638,0,0,87409
ID,1989,1016,26775,536,97532,2,0,124844
ID,1990,880,24350,536,94814,2,0,119701
ID,1991,1004,24416,535,91266,2,0,116219
ID,1992,720,25784,535,68815,2,0,95136
ID,1993,378,25189,535,100157,2,0,125883
ID,1994,438,24060,535,81663,2,0,106260
ID,1995,395,25630,521,113322,2,0,139475
ID,1996,143,26166,529,137349,2,0,164045
ID,1997,247,28607,522,149882,2,0,179013
ID,1998,285,27359,555,131904,2,0,159820
ID,1999,258,28093,1262,138042,2,0,167399
ID,2000,304,27857,1307,111871,1,0,141037
ID,2001,328,28446,1520,74637,2,0,104604
ID,2002,438,22446,1530,89210,3,0,113189
ID,2003,500,22969,1312,84585,3,0,108868
ID,2004,220,25928,1397,84752,3,0,112080
ID,2005,1183,35321,1525,85413,8,0,122267
ID,2006,1166,32954,1510,111513,14,1682,147673
ID,2007,2023,34984,1537,89170,17,1703,127411
ID,2008,4398,36210,2325,92258,20,2044,132857
ID,2009,3464,29231,2122,101838,23,3059,136273
ID,2010,6484,36250,2120,89309,29,4300,132007
ID,2011,7340,32271,2164,130241,29,12696,177400
ID,2012,7569,31770,2213,104109,47,17991,156129
ID,2013,7863,33902,1881,80845,62,23472,140163
ID,2014,8580,40923,2252,85611,64,26683,155533
ID,2015,9412,48997,2207,81603,81,21156,154044
ID,2016,10607,43092,2167,83395,390,23804,152847
ID,2017,10470,44874,2280,98306,4405,23444,173310
ID,2018,10133,46693,2259,100366,5388,24172,178877
ID,2019,10927,0,0,0,0,0,0
DE,1960,0,4982,0,0,0,0,4982
DE,1961,0,5101,0,0,0,0,5101
DE,1962,0,5134,0,0,0,0,5134
DE,1963,0,5356,0,0,0,0,5356
DE,1964,0,5510,0,0,0,0,5510
DE,1965,0,5577,0,0,0,0,5577
DE,1966,0,5852,0,0,0,0,5852
DE,1967,0,5783,0,0,0,0,5783
DE,1968,0,6591,0,3,0,0,6594
DE,1969,0,7073,0,0,0,0,7073
DE,1970,0,7021,0,0,0,0,7021
DE,1971,0,7673,0,0,0,0,7673
DE,1972,0,8190,0,0,0,0,8190
DE,1973,0,8483,0,0,0,0,8483
DE,1974,0,8466,0,0,0,0,8466
DE,1975,0,7901,0,0,0,0,7901
DE,1976,0,9607,0,0,0,0,9607
DE,1977,0,10161,0,0,0,0,10161
DE,1978,0,10667,0,0,0,0,10667
DE,1979,0,8729,0,0,0,0,8729
DE,1980,0,2472,0,0,0,0,2472
DE,1981,0,2006,0,0,0,0,2006
DE,1982,0,3170,0,0,0,0,3170
DE,1983,0,2224,0,0,0,0,2224
DE,1984,0,2927,0,0,0,0,2927
DE,1985,0,3019,0,0,0,0,3019
DE,1986,0,2765,0,0,0,0,2765
DE,1987,0,2162,0,0,0,0,2162
DE,1988,0,2310,0,0,0,0,2310
DE,1989,0,2438,50,0,28,0,2516
DE,1990,0,1569,55,0,29,0,1653
DE,1991,0,1645,60,0,29,0,1734
DE,1992,0,1691,64,0,29,0,1784
DE,1993,0,2395,68,0,29,0,2492
DE,1994,0,2330,63,0,29,0,2422
DE,1995,0,2381,67,0,28,0,2476
DE,1996,0,2543,71,0,27,0,2642
DE,1997,0,2101,76,0,26,0,2203
DE,1998,0,1833,79,0,24,0,1936
DE,1999,0,1889,89,0,23,0,2001
DE,2000,0,2181,89,0,20,0,2290
DE,2001,0,1208,100,0,17,0,1325
DE,2002,1,1190,109,0,16,0,1315
DE,2003,1,1247,142,0,13,0,1402
DE,2004,1,1271,154,0,12,0,1436
DE,2005,931,1699,176,0,11,0,1886
DE,2006,2749,3394,204,0,22,0,3620
DE,2007,3443,4683,247,0,44,0,4974
DE,2008,2837,5444,294,0,50,0,5789
DE,2009,3063,6188,367,0,85,0,6640
DE,2010,3917,7192,414,0,125,25,7755
DE,2011,3690,7031,401,0,383,47,7862
DE,2012,3558,6068,430,0,607,35,7140
DE,2013,3816,6137,430,0,1001,43,7610
DE,2014,3840,6397,430,0,1189,48,8064
DE,2015,4228,6037,430,0,1230,48,7745
DE,2016,4492,5981,430,0,1133,49,7594
DE,2017,4644,6082,430,0,1354,46,7912
DE,2018,4647,6061,430,0,1492,47,8031
DE,2019,4935,0,0,0,0,0,0
CT,1960,0,12842,0,4564,0,0,17406
CT,1961,0,13169,0,3907,0,0,17076
CT,1962,0,12825,0,3112,0,0,15937
CT,1963,0,13339,0,2915,0,0,16253
CT,1964,0,13886,0,2817,0,0,16703
CT,1965,0,13541,0,1959,0,0,15500
CT,1966,0,13612,0,2631,0,0,16243
CT,1967,0,13964,0,4108,0,0,18072
CT,1968,0,14931,0,3727,0,0,18657
CT,1969,0,15262,0,4439,0,0,19701
CT,1970,0,15837,0,3456,0,0,19293
CT,1971,0,16109,0,4098,0,0,20206
CT,1972,0,17127,0,5584,0,0,22712
CT,1973,0,17225,0,4644,0,0,21870
CT,1974,0,18039,0,4470,0,0,22509
CT,1975,0,17102,0,5135,0,0,22237
CT,1976,0,19886,0,3976,0,0,23862
CT,1977,0,19608,0,4497,0,0,24105
CT,1978,0,22669,0,3723,0,0,26391
CT,1979,0,24583,0,4777,0,0,29359
CT,1980,0,41088,0,2659,0,0,43748
CT,1981,91,40241,0,2717,0,0,42958
CT,1982,37,37604,0,3877,0,0,41481
CT,1983,12,44222,0,3977,0,0,48199
CT,1984,42,37171,0,3941,0,0,41112
CT,1985,107,37629,0,2760,0,0,40389
CT,1986,40,31652,0,3899,0,0,35551
CT,1987,0,27231,0,3578,0,0,30809
CT,1988,0,30997,0,3411,0,0,34409
CT,1989,0,31371,0,4607,64,0,36042
CT,1990,0,28711,0,5936,66,0,34712
CT,1991,112,30415,0,4522,71,0,35008
CT,1992,464,34934,0,4382,74,0,39390
CT,1993,567,35325,0,4275,78,0,39678
CT,1994,381,35727,0,4964,134,0,40824
CT,1995,83,42323,0,3752,152,0,46227
CT,1996,279,49675,0,6472,187,0,56334
CT,1997,295,46243,0,4562,199,0,51004
CT,1998,283,44668,0,4571,231,0,49471
CT,1999,303,45009,5,4315,264,0,49593
CT,2000,335,45279,5,5369,260,0,50913
CT,2001,106,26652,5,2959,303,0,29919
CT,2002,298,24833,5,3409,365,0,28612
CT,2003,1744,26849,7,5715,403,0,32973
CT,2004,12776,37870,7,4634,454,0,42965
CT,2005,3444,23826,8,4782,556,0,29171
CT,2006,10060,29631,9,5395,654,0,35690
CT,2007,12288,31798,11,3590,773,0,36173
CT,2008,10211,30039,14,5481,929,0,36462
CT,2009,12250,35628,17,4973,1062,0,41681
CT,2010,13242,38576,20,3811,1137,0,43544
CT,2011,12800,36656,19,5513,1189,0,43378
CT,2012,12256,34711,21,2970,1295,0,38997
CT,2013,13613,37487,21,3835,1601,0,42943
CT,2014,13441,39085,21,4127,2241,0,45474
CT,2015,14247,40975,21,2819,2954,0,46769
CT,2016,15118,41506,21,2069,4130,118,47844
CT,2017,15253,39089,21,3060,5089,117,47376
CT,2018,14304,38579,21,5056,6486,112,50253
CT,2019,14058,0,0,0,0,0,0
CO,1960,0,6479,0,10436,0,0,16914
CO,1961,0,6563,0,8900,0,0,15464
CO,1962,0,6420,0,10724,0,0,17144
CO,1963,0,6571,0,10839,0,0,17410
CO,1964,0,6816,0,11049,0,0,17865
CO,1965,0,6569,0,9800,0,0,16369
CO,1966,0,6982,0,10398,0,0,17380
CO,1967,0,7223,0,9685,0,0,16908
CO,1968,0,7434,0,9814,0,0,17248
CO,1969,0,7811,0,10370,0,0,18181
CO,1970,0,8364,0,12965,0,0,21329
CO,1971,0,8914,0,16612,0,0,25526
CO,1972,0,10032,0,12903,0,0,22935
CO,1973,0,10310,0,13313,0,0,23623
CO,1974,0,9433,0,14774,0,0,24207
CO,1975,0,9050,0,15678,0,0,24728
CO,1976,0,10276,0,13360,0,0,23636
CO,1977,0,12471,0,11187,0,0,23658
CO,1978,0,15473,0,13918,0,0,29391
CO,1979,0,16485,0,16685,0,0,33170
CO,1980,0,10749,0,17834,0,0,28582
CO,1981,10,14131,0,14621,0,0,28752
CO,1982,233,14794,0,17249,0,0,32043
CO,1983,521,16171,0,19686,0,0,35857
CO,1984,717,17189,0,22648,0,0,39837
CO,1985,1631,18581,0,24629,0,0,43210
CO,1986,618,20649,0,23645,0,0,44294
CO,1987,276,13486,0,18947,0,0,32433
CO,1988,522,14630,0,18019,0,0,32649
CO,1989,796,12050,400,18280,142,0,30873
CO,1990,871,11777,405,14769,154,0,27106
CO,1991,921,13316,408,18725,167,0,32617
CO,1992,1384,12891,412,15504,181,0,28988
CO,1993,2207,13325,414,19709,188,0,33636
CO,1994,2119,12746,406,15928,208,0,29288
CO,1995,3182,13929,407,21977,217,0,36531
CO,1996,5395,16342,409,18823,227,0,35801
CO,1997,5326,17123,411,20751,230,0,38515
CO,1998,5273,15850,412,14908,233,0,31402
CO,1999,4477,15625,562,15978,231,0,32395
CO,2000,5064,16364,578,14836,221,0,31999
CO,2001,6896,13734,579,15445,212,503,30472
CO,2002,6164,12544,582,12299,205,1414,27044
CO,2003,7145,13788,538,12780,199,1489,28795
CO,2004,6836,14174,562,11966,193,2205,29099
CO,2005,4109,12834,605,14152,206,7762,35558
CO,2006,7117,15042,603,17767,232,8585,42230
CO,2007,11126,19828,621,17095,308,12765,50617
CO,2008,14306,24008,702,20096,819,31738,77362
CO,2009,15378,27202,697,18405,1148,30879,78330
CO,2010,17630,30241,721,15398,1808,33676,81844
CO,2011,20410,32636,741,20235,2865,50526,107003
CO,2012,21175,31608,759,14247,3886,56798,107298
CO,2013,22334,35718,759,11572,5186,68731,121965
CO,2014,22691,36919,759,16831,6046,70076,130630
CO,2015,25902,40839,759,15098,6271,69662,132628
CO,2016,27883,43155,759,17565,9509,86977,157964
CO,2017,27434,42737,759,17479,13974,85816,160765
CO,2018,27630,43197,759,16618,15338,88720,164632
CO,2019,28884,0,0,0,0,0,0
CA,1960,0,82098,359,187705,0,0,270161
CA,1961,0,83506,1001,163670,0,0,248178
CA,1962,0,86898,1061,241087,0,0,329046
CA,1963,0,93022,1760,265551,0,0,360333
CA,1964,0,98436,2132,231188,0,0,331757
CA,1965,0,97488,1978,319052,0,0,418518
CA,1966,0,100673,1958,273247,0,0,375877
CA,1967,0,101885,3300,368007,0,0,473192
CA,1968,0,110274,4532,282561,0,0,397366
CA,1969,0,116253,6422,422243,0,0,544918
CA,1970,0,116839,5511,399628,0,0,521978
CA,1971,0,119221,5739,408830,0,0,533790
CA,1972,0,127646,15079,329587,0,0,472312
CA,1973,0,130122,20422,402618,0,0,553162
